Date,CDS
2016-03-08,11.793883323669434
2016-03-09,11.840316772460938
2016-03-10,11.939813613891602
2016-03-11,12.477104187011719
2016-03-12,12.477104187011719
2016-03-13,12.477104187011719
2016-03-14,12.397506713867188
2016-03-15,12.264841079711914
2016-03-16,12.298008918762207
2016-03-17,12.291376113891602
2016-03-18,12.324539184570312
2016-03-19,12.324539184570312
2016-03-20,12.324539184570312
2016-03-21,12.258206367492676
2016-03-22,12.13880729675293
2016-03-23,11.913280487060547
2016-03-24,11.754083633422852
2016-03-25,11.754083633422852
2016-03-26,11.754083633422852
2016-03-27,11.754083633422852
2016-03-28,11.800517082214355
2016-03-29,11.933181762695312
2016-03-30,11.94644832611084
2016-03-31,11.880115509033203
2016-04-01,11.767350196838379
2016-04-02,11.767350196838379
2016-04-03,11.767350196838379
2016-04-04,11.707650184631348
2016-04-05,11.4025239944458
2016-04-06,11.555086135864258
2016-04-07,11.216793060302734
2016-04-08,11.508654594421387
2016-04-09,11.508654594421387
2016-04-10,11.508654594421387
2016-04-11,11.594883918762207
2016-04-12,11.740817070007324
2016-04-13,12.191876411437988
2016-04-14,12.178610801696777
2016-04-15,12.178610801696777
2016-04-16,12.178610801696777
2016-04-17,12.178610801696777
2016-04-18,12.271476745605469
2016-04-19,12.450573921203613
2016-04-20,12.576602935791016
2016-04-21,12.596503257751465
2016-04-22,12.609770774841309
2016-04-23,12.609770774841309
2016-04-24,12.609770774841309
2016-04-25,12.497005462646484
2016-04-26,12.715901374816895
2016-04-27,12.682735443115234
2016-04-28,12.589872360229492
2016-04-29,12.497005462646484
2016-04-30,12.497005462646484
2016-05-01,12.497005462646484
2016-05-02,12.536803245544434
2016-05-03,12.171976089477539
2016-05-04,12.019410133361816
2016-05-05,11.846949577331543
2016-05-06,11.900015830993652
2016-05-07,11.900015830993652
2016-05-08,11.900015830993652
2016-05-09,11.833683013916016
2016-05-10,11.986246109008789
2016-05-11,11.840316772460938
2016-05-12,11.807148933410645
2016-05-13,11.674485206604004
2016-05-14,11.674485206604004
2016-05-15,11.674485206604004
2016-05-16,11.800517082214355
2016-05-17,11.734185218811035
2016-05-18,11.886747360229492
2016-05-19,11.906648635864258
2016-05-20,11.999512672424316
2016-05-21,11.999512672424316
2016-05-22,11.999512672424316
2016-05-23,11.959714889526367
2016-05-24,12.351076126098633
2016-05-25,12.623038291931152
2016-05-26,12.609770774841309
2016-05-27,12.589872360229492
2016-05-28,12.589872360229492
2016-05-29,12.589872360229492
2016-05-30,12.589872360229492
2016-05-31,12.42403507232666
2016-06-01,12.384239196777344
2016-06-02,12.3709716796875
2016-06-03,12.31790828704834
2016-06-04,12.31790828704834
2016-06-05,12.31790828704834
2016-06-06,12.30463981628418
2016-06-07,12.377607345581055
2016-06-08,12.364338874816895
2016-06-09,12.158709526062012
2016-06-10,11.621418952941895
2016-06-11,11.621418952941895
2016-06-12,11.621418952941895
2016-06-13,11.349457740783691
2016-06-14,11.123927116394043
2016-06-15,11.176993370056152
2016-06-16,11.25658893585205
2016-06-17,11.608154296875
2016-06-18,11.608154296875
2016-06-19,11.608154296875
2016-06-20,12.006147384643555
2016-06-21,12.178610801696777
2016-06-22,12.293561935424805
